Htno,Subcode,Subname,Internals,Grade,Credits
19B81A0432,R1932045,VLSI LAB,18,O,1.5
19B81A0432,R1932046,DIGITAL SIGNAL PROCESSING LAB,12,A,1.5
19B81A0432,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0432,R193204A,CELLULAR & MOBILE COMMUNICATION,21,C,3.0
19B81A0432,R193204F,DATA MINING,21,C,3.0
19B81A0433,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,21,C,3.0
19B81A0433,R1932042,VLSI DESIGN,20,B,3.0
19B81A0433,R1932043,DIGITAL SIGNAL PROCESSING,17,D,3.0
19B81A0433,R1932044,INTERNET OF THINGS,19,D,3.0
19B81A0433,R1932045,VLSI LAB,18,O,1.5
19B81A0433,R1932046,DIGITAL SIGNAL PROCESSING LAB,17,O,1.5
19B81A0433,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0433,R193204A,CELLULAR & MOBILE COMMUNICATION,21,C,3.0
19B81A0433,R193204F,DATA MINING,20,B,3.0
19B81A0434,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,20,D,3.0
19B81A0434,R1932042,VLSI DESIGN,21,D,3.0
19B81A0434,R1932043,DIGITAL SIGNAL PROCESSING,16,F,0.0
19B81A0434,R1932044,INTERNET OF THINGS,16,D,3.0
19B81A0434,R1932045,VLSI LAB,17,S,1.5
19B81A0434,R1932046,DIGITAL SIGNAL PROCESSING LAB,12,A,1.5
19B81A0434,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0434,R193204A,CELLULAR & MOBILE COMMUNICATION,21,B,3.0
19B81A0434,R193204F,DATA MINING,20,C,3.0
19B81A0435,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,21,C,3.0
19B81A0435,R1932042,VLSI DESIGN,23,C,3.0
19B81A0435,R1932043,DIGITAL SIGNAL PROCESSING,20,D,3.0
19B81A0435,R1932044,INTERNET OF THINGS,21,B,3.0
19B81A0435,R1932045,VLSI LAB,19,O,1.5
19B81A0435,R1932046,DIGITAL SIGNAL PROCESSING LAB,17,S,1.5
19B81A0435,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0435,R193204A,CELLULAR & MOBILE COMMUNICATION,24,F,0.0
19B81A0435,R193204F,DATA MINING,23,C,3.0
19B81A0436,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,16,C,3.0
19B81A0436,R1932042,VLSI DESIGN,21,B,3.0
19B81A0436,R1932043,DIGITAL SIGNAL PROCESSING,18,B,3.0
19B81A0436,R1932044,INTERNET OF THINGS,19,C,3.0
19B81A0436,R1932045,VLSI LAB,19,S,1.5
19B81A0436,R1932046,DIGITAL SIGNAL PROCESSING LAB,14,S,1.5
19B81A0436,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0436,R193204A,CELLULAR & MOBILE COMMUNICATION,21,C,3.0
19B81A0436,R193204F,DATA MINING,19,C,3.0
19B81A0437,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,20,B,3.0
19B81A0437,R1932042,VLSI DESIGN,24,S,3.0
19B81A0437,R1932043,DIGITAL SIGNAL PROCESSING,19,C,3.0
19B81A0437,R1932044,INTERNET OF THINGS,23,B,3.0
19B81A0437,R1932045,VLSI LAB,19,O,1.5
19B81A0437,R1932046,DIGITAL SIGNAL PROCESSING LAB,18,S,1.5
19B81A0437,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0437,R193204A,CELLULAR & MOBILE COMMUNICATION,23,B,3.0
19B81A0437,R193204F,DATA MINING,22,B,3.0
19B81A0438,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,18,C,3.0
19B81A0438,R1932042,VLSI DESIGN,23,C,3.0
19B81A0438,R1932043,DIGITAL SIGNAL PROCESSING,16,D,3.0
19B81A0438,R1932044,INTERNET OF THINGS,20,C,3.0
19B81A0438,R1932045,VLSI LAB,16,A,1.5
19B81A0438,R1932046,DIGITAL SIGNAL PROCESSING LAB,14,A,1.5
19B81A0438,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0438,R193204A,CELLULAR & MOBILE COMMUNICATION,23,A,3.0
19B81A0438,R193204F,DATA MINING,20,B,3.0
19B81A0439,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,15,C,3.0
19B81A0439,R1932042,VLSI DESIGN,24,B,3.0
19B81A0439,R1932043,DIGITAL SIGNAL PROCESSING,16,C,3.0
19B81A0439,R1932044,INTERNET OF THINGS,20,C,3.0
19B81A0439,R1932045,VLSI LAB,16,S,1.5
19B81A0439,R1932046,DIGITAL SIGNAL PROCESSING LAB,12,A,1.5
19B81A0439,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0439,R193204A,CELLULAR & MOBILE COMMUNICATION,21,B,3.0
19B81A0439,R193204F,DATA MINING,21,B,3.0
19B81A0440,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,20,B,3.0
19B81A0440,R1932042,VLSI DESIGN,23,A,3.0
19B81A0440,R1932043,DIGITAL SIGNAL PROCESSING,20,C,3.0
19B81A0440,R1932044,INTERNET OF THINGS,22,B,3.0
19B81A0440,R1932045,VLSI LAB,19,O,1.5
19B81A0440,R1932046,DIGITAL SIGNAL PROCESSING LAB,15,S,1.5
19B81A0440,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0440,R193204A,CELLULAR & MOBILE COMMUNICATION,22,A,3.0
19B81A0440,R193204F,DATA MINING,22,B,3.0
19B81A0441,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,17,F,0.0
19B81A0441,R1932042,VLSI DESIGN,23,B,3.0
19B81A0441,R1932043,DIGITAL SIGNAL PROCESSING,17,D,3.0
19B81A0441,R1932044,INTERNET OF THINGS,21,C,3.0
19B81A0441,R1932045,VLSI LAB,17,O,1.5
19B81A0441,R1932046,DIGITAL SIGNAL PROCESSING LAB,13,A,1.5
19B81A0441,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0441,R193204A,CELLULAR & MOBILE COMMUNICATION,24,B,3.0
19B81A0441,R193204F,DATA MINING,24,B,3.0
19B81A0442,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,21,C,3.0
19B81A0442,R1932042,VLSI DESIGN,22,C,3.0
19B81A0442,R1932043,DIGITAL SIGNAL PROCESSING,16,F,0.0
19B81A0442,R1932044,INTERNET OF THINGS,19,D,3.0
19B81A0442,R1932045,VLSI LAB,17,A,1.5
19B81A0442,R1932046,DIGITAL SIGNAL PROCESSING LAB,14,A,1.5
19B81A0442,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0442,R193204A,CELLULAR & MOBILE COMMUNICATION,23,A,3.0
19B81A0442,R193204F,DATA MINING,22,C,3.0
19B81A0443,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,24,A,3.0
19B81A0443,R1932042,VLSI DESIGN,22,A,3.0
19B81A0443,R1932043,DIGITAL SIGNAL PROCESSING,22,B,3.0
19B81A0443,R1932044,INTERNET OF THINGS,24,B,3.0
19B81A0443,R1932045,VLSI LAB,19,O,1.5
19B81A0443,R1932046,DIGITAL SIGNAL PROCESSING LAB,19,O,1.5
19B81A0443,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0443,R193204A,CELLULAR & MOBILE COMMUNICATION,23,A,3.0
19B81A0443,R193204F,DATA MINING,24,A,3.0
19B81A0444,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,22,C,3.0
19B81A0444,R1932042,VLSI DESIGN,21,A,3.0
19B81A0444,R1932043,DIGITAL SIGNAL PROCESSING,19,C,3.0
19B81A0444,R1932044,INTERNET OF THINGS,23,B,3.0
19B81A0444,R1932045,VLSI LAB,19,O,1.5
19B81A0444,R1932046,DIGITAL SIGNAL PROCESSING LAB,12,A,1.5
19B81A0444,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0444,R193204A,CELLULAR & MOBILE COMMUNICATION,21,C,3.0
19B81A0444,R193204F,DATA MINING,23,B,3.0
19B81A0445,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,23,A,3.0
19B81A0445,R1932042,VLSI DESIGN,24,S,3.0
19B81A0445,R1932043,DIGITAL SIGNAL PROCESSING,18,C,3.0
19B81A0445,R1932044,INTERNET OF THINGS,24,B,3.0
19B81A0445,R1932045,VLSI LAB,18,S,1.5
19B81A0445,R1932046,DIGITAL SIGNAL PROCESSING LAB,14,S,1.5
19B81A0445,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0445,R193204A,CELLULAR & MOBILE COMMUNICATION,24,B,3.0
19B81A0445,R193204F,DATA MINING,24,A,3.0
19B81A0446,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,11,D,3.0
19B81A0446,R1932042,VLSI DESIGN,20,D,3.0
19B81A0446,R1932043,DIGITAL SIGNAL PROCESSING,18,D,3.0
19B81A0446,R1932044,INTERNET OF THINGS,19,D,3.0
19B81A0446,R1932045,VLSI LAB,18,O,1.5
19B81A0446,R1932046,DIGITAL SIGNAL PROCESSING LAB,14,S,1.5
19B81A0446,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0446,R193204A,CELLULAR & MOBILE COMMUNICATION,19,C,3.0
19B81A0446,R193204F,DATA MINING,19,C,3.0
19B81A0447,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,19,B,3.0
19B81A0447,R1932042,VLSI DESIGN,23,A,3.0
19B81A0447,R1932043,DIGITAL SIGNAL PROCESSING,18,C,3.0
19B81A0447,R1932044,INTERNET OF THINGS,20,C,3.0
19B81A0447,R1932045,VLSI LAB,18,O,1.5
19B81A0447,R1932046,DIGITAL SIGNAL PROCESSING LAB,12,A,1.5
19B81A0447,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0447,R193204A,CELLULAR & MOBILE COMMUNICATION,19,B,3.0
19B81A0447,R193204F,DATA MINING,20,A,3.0
19B81A0448,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,20,D,3.0
19B81A0448,R1932042,VLSI DESIGN,22,C,3.0
19B81A0448,R1932043,DIGITAL SIGNAL PROCESSING,19,C,3.0
19B81A0448,R1932044,INTERNET OF THINGS,20,D,3.0
19B81A0448,R1932045,VLSI LAB,19,O,1.5
19B81A0448,R1932046,DIGITAL SIGNAL PROCESSING LAB,13,A,1.5
19B81A0448,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0448,R193204A,CELLULAR & MOBILE COMMUNICATION,19,C,3.0
19B81A0448,R193204F,DATA MINING,20,C,3.0
19B81A0449,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,19,A,3.0
19B81A0449,R1932042,VLSI DESIGN,21,C,3.0
19B81A0449,R1932043,DIGITAL SIGNAL PROCESSING,21,C,3.0
19B81A0449,R1932044,INTERNET OF THINGS,20,D,3.0
19B81A0449,R1932045,VLSI LAB,18,O,1.5
19B81A0449,R1932046,DIGITAL SIGNAL PROCESSING LAB,17,S,1.5
19B81A0449,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0449,R193204A,CELLULAR & MOBILE COMMUNICATION,24,B,3.0
19B81A0449,R193204F,DATA MINING,23,B,3.0
19B81A0450,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,15,D,3.0
19B81A0450,R1932042,VLSI DESIGN,20,D,3.0
19B81A0450,R1932043,DIGITAL SIGNAL PROCESSING,12,F,0.0
19B81A0450,R1932044,INTERNET OF THINGS,17,D,3.0
19B81A0450,R1932045,VLSI LAB,17,S,1.5
19B81A0450,R1932046,DIGITAL SIGNAL PROCESSING LAB,13,S,1.5
19B81A0450,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0450,R193204A,CELLULAR & MOBILE COMMUNICATION,21,D,3.0
19B81A0450,R193204F,DATA MINING,19,D,3.0
19B81A0451,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,19,C,3.0
19B81A0451,R1932042,VLSI DESIGN,22,A,3.0
19B81A0451,R1932043,DIGITAL SIGNAL PROCESSING,16,B,3.0
19B81A0451,R1932044,INTERNET OF THINGS,19,B,3.0
19B81A0451,R1932045,VLSI LAB,18,S,1.5
19B81A0451,R1932046,DIGITAL SIGNAL PROCESSING LAB,12,S,1.5
19B81A0451,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0451,R193204A,CELLULAR & MOBILE COMMUNICATION,19,B,3.0
19B81A0451,R193204F,DATA MINING,20,C,3.0
19B81A0452,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,18,C,3.0
19B81A0452,R1932042,VLSI DESIGN,21,S,3.0
19B81A0452,R1932043,DIGITAL SIGNAL PROCESSING,20,C,3.0
19B81A0452,R1932044,INTERNET OF THINGS,22,C,3.0
19B81A0452,R1932045,VLSI LAB,19,O,1.5
19B81A0452,R1932046,DIGITAL SIGNAL PROCESSING LAB,17,O,1.5
19B81A0452,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0452,R193204A,CELLULAR & MOBILE COMMUNICATION,23,B,3.0
19B81A0452,R193204F,DATA MINING,22,C,3.0
19B81A0453,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,20,B,3.0
19B81A0453,R1932042,VLSI DESIGN,21,C,3.0
19B81A0453,R1932043,DIGITAL SIGNAL PROCESSING,16,D,3.0
19B81A0453,R1932044,INTERNET OF THINGS,19,C,3.0
19B81A0453,R1932045,VLSI LAB,19,O,1.5
19B81A0453,R1932046,DIGITAL SIGNAL PROCESSING LAB,15,S,1.5
19B81A0453,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0453,R193204A,CELLULAR & MOBILE COMMUNICATION,21,C,3.0
19B81A0453,R193204F,DATA MINING,21,B,3.0
19B81A0454,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,20,B,3.0
19B81A0454,R1932042,VLSI DESIGN,22,B,3.0
19B81A0454,R1932043,DIGITAL SIGNAL PROCESSING,20,C,3.0
19B81A0454,R1932044,INTERNET OF THINGS,22,C,3.0
19B81A0454,R1932045,VLSI LAB,17,S,1.5
19B81A0454,R1932046,DIGITAL SIGNAL PROCESSING LAB,15,S,1.5
19B81A0454,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0454,R193204A,CELLULAR & MOBILE COMMUNICATION,24,A,3.0
19B81A0454,R193204F,DATA MINING,22,B,3.0
19B81A0455,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,20,B,3.0
19B81A0455,R1932042,VLSI DESIGN,24,C,3.0
19B81A0455,R1932043,DIGITAL SIGNAL PROCESSING,19,C,3.0
19B81A0455,R1932044,INTERNET OF THINGS,19,F,0.0
19B81A0455,R1932045,VLSI LAB,18,S,1.5
19B81A0455,R1932046,DIGITAL SIGNAL PROCESSING LAB,13,A,1.5
19B81A0455,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0455,R193204A,CELLULAR & MOBILE COMMUNICATION,22,C,3.0
19B81A0455,R193204F,DATA MINING,21,B,3.0
19B81A0456,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,19,C,3.0
19B81A0456,R1932042,VLSI DESIGN,23,S,3.0
19B81A0456,R1932043,DIGITAL SIGNAL PROCESSING,20,C,3.0
19B81A0456,R1932044,INTERNET OF THINGS,21,C,3.0
19B81A0456,R1932045,VLSI LAB,17,A,1.5
19B81A0456,R1932046,DIGITAL SIGNAL PROCESSING LAB,13,S,1.5
19B81A0456,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0456,R193204A,CELLULAR & MOBILE COMMUNICATION,23,B,3.0
19B81A0456,R193204F,DATA MINING,22,B,3.0
19B81A0457,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,16,B,3.0
19B81A0457,R1932042,VLSI DESIGN,22,B,3.0
19B81A0457,R1932043,DIGITAL SIGNAL PROCESSING,15,D,3.0
19B81A0457,R1932044,INTERNET OF THINGS,18,C,3.0
19B81A0457,R1932045,VLSI LAB,16,S,1.5
19B81A0457,R1932046,DIGITAL SIGNAL PROCESSING LAB,12,A,1.5
19B81A0457,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0457,R193204A,CELLULAR & MOBILE COMMUNICATION,23,B,3.0
19B81A0457,R193204F,DATA MINING,23,B,3.0
19B81A0458,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,17,A,3.0
19B81A0458,R1932042,VLSI DESIGN,21,B,3.0
19B81A0458,R1932043,DIGITAL SIGNAL PROCESSING,18,C,3.0
19B81A0458,R1932044,INTERNET OF THINGS,21,B,3.0
19B81A0458,R1932045,VLSI LAB,19,O,1.5
19B81A0458,R1932046,DIGITAL SIGNAL PROCESSING LAB,14,S,1.5
19B81A0458,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0458,R193204A,CELLULAR & MOBILE COMMUNICATION,23,B,3.0
19B81A0458,R193204F,DATA MINING,17,A,3.0
19B81A0459,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,17,B,3.0
19B81A0459,R1932042,VLSI DESIGN,24,B,3.0
19B81A0459,R1932043,DIGITAL SIGNAL PROCESSING,21,B,3.0
19B81A0459,R1932044,INTERNET OF THINGS,23,A,3.0
19B81A0459,R1932045,VLSI LAB,19,O,1.5
19B81A0459,R1932046,DIGITAL SIGNAL PROCESSING LAB,17,O,1.5
19B81A0459,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0459,R193204A,CELLULAR & MOBILE COMMUNICATION,25,S,3.0
19B81A0459,R193204F,DATA MINING,24,B,3.0
19B81A0460,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,20,B,3.0
19B81A0460,R1932042,VLSI DESIGN,24,B,3.0
19B81A0460,R1932043,DIGITAL SIGNAL PROCESSING,16,D,3.0
19B81A0460,R1932044,INTERNET OF THINGS,20,F,0.0
19B81A0460,R1932045,VLSI LAB,17,A,1.5
19B81A0460,R1932046,DIGITAL SIGNAL PROCESSING LAB,14,S,1.5
19B81A0460,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0460,R193204A,CELLULAR & MOBILE COMMUNICATION,21,C,3.0
19B81A0460,R193204F,DATA MINING,23,C,3.0
19B81A0461,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,22,A,3.0
19B81A0461,R1932042,VLSI DESIGN,22,C,3.0
19B81A0461,R1932043,DIGITAL SIGNAL PROCESSING,19,D,3.0
19B81A0461,R1932044,INTERNET OF THINGS,18,D,3.0
19B81A0461,R1932045,VLSI LAB,17,A,1.5
19B81A0461,R1932046,DIGITAL SIGNAL PROCESSING LAB,11,B,1.5
19B81A0461,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0461,R193204A,CELLULAR & MOBILE COMMUNICATION,22,C,3.0
19B81A0461,R193204F,DATA MINING,22,C,3.0
19B81A0462,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,20,D,3.0
19B81A0462,R1932042,VLSI DESIGN,21,D,3.0
19B81A0462,R1932043,DIGITAL SIGNAL PROCESSING,16,F,0.0
19B81A0462,R1932044,INTERNET OF THINGS,19,D,3.0
19B81A0462,R1932045,VLSI LAB,15,S,1.5
19B81A0462,R1932046,DIGITAL SIGNAL PROCESSING LAB,11,B,1.5
19B81A0462,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0462,R193204A,CELLULAR & MOBILE COMMUNICATION,23,B,3.0
19B81A0462,R193204F,DATA MINING,21,B,3.0
19B81A0463,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,22,A,3.0
19B81A0463,R1932042,VLSI DESIGN,25,C,3.0
19B81A0463,R1932043,DIGITAL SIGNAL PROCESSING,16,B,3.0
19B81A0463,R1932044,INTERNET OF THINGS,21,A,3.0
19B81A0463,R1932045,VLSI LAB,18,B,1.5
19B81A0463,R1932046,DIGITAL SIGNAL PROCESSING LAB,12,B,1.5
19B81A0463,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0463,R193204A,CELLULAR & MOBILE COMMUNICATION,25,A,3.0
19B81A0463,R193204F,DATA MINING,23,A,3.0
19B81A0464,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,24,B,3.0
19B81A0464,R1932042,VLSI DESIGN,25,B,3.0
19B81A0464,R1932043,DIGITAL SIGNAL PROCESSING,21,C,3.0
19B81A0464,R1932044,INTERNET OF THINGS,23,F,0.0
19B81A0464,R1932045,VLSI LAB,19,O,1.5
19B81A0464,R1932046,DIGITAL SIGNAL PROCESSING LAB,17,S,1.5
19B81A0464,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0464,R193204A,CELLULAR & MOBILE COMMUNICATION,25,B,3.0
19B81A0464,R193204F,DATA MINING,22,A,3.0
19B81A0465,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,15,F,0.0
19B81A0465,R1932042,VLSI DESIGN,14,F,0.0
19B81A0465,R1932043,DIGITAL SIGNAL PROCESSING,11,F,0.0
19B81A0465,R1932044,INTERNET OF THINGS,12,F,0.0
19B81A0465,R1932045,VLSI LAB,14,F,0.0
19B81A0465,R1932046,DIGITAL SIGNAL PROCESSING LAB,15,A,1.5
19B81A0465,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0465,R193204A,CELLULAR & MOBILE COMMUNICATION,12,F,0.0
19B81A0465,R193204F,DATA MINING,14,D,3.0
19B81A0466,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,8,B,3.0
19B81A0466,R1932042,VLSI DESIGN,13,D,3.0
19B81A0466,R1932043,DIGITAL SIGNAL PROCESSING,13,F,0.0
19B81A0466,R1932044,INTERNET OF THINGS,15,C,3.0
19B81A0466,R1932045,VLSI LAB,13,B,1.5
19B81A0466,R1932046,DIGITAL SIGNAL PROCESSING LAB,11,B,1.5
19B81A0466,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0466,R193204A,CELLULAR & MOBILE COMMUNICATION,10,C,3.0
19B81A0466,R193204F,DATA MINING,12,B,3.0
19B81A0467,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,16,C,3.0
19B81A0467,R1932042,VLSI DESIGN,18,D,3.0
19B81A0467,R1932043,DIGITAL SIGNAL PROCESSING,16,C,3.0
19B81A0467,R1932044,INTERNET OF THINGS,22,D,3.0
19B81A0467,R1932045,VLSI LAB,15,S,1.5
19B81A0467,R1932046,DIGITAL SIGNAL PROCESSING LAB,19,S,1.5
19B81A0467,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0467,R193204A,CELLULAR & MOBILE COMMUNICATION,19,C,3.0
19B81A0467,R193204F,DATA MINING,12,C,3.0
19B81A0468,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,13,F,0.0
19B81A0468,R1932042,VLSI DESIGN,17,F,0.0
19B81A0468,R1932043,DIGITAL SIGNAL PROCESSING,12,F,0.0
19B81A0468,R1932044,INTERNET OF THINGS,16,F,0.0
19B81A0468,R1932045,VLSI LAB,15,F,0.0
19B81A0468,R1932046,DIGITAL SIGNAL PROCESSING LAB,15,A,1.5
19B81A0468,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0468,R193204A,CELLULAR & MOBILE COMMUNICATION,14,F,0.0
19B81A0468,R193204F,DATA MINING,16,F,0.0
19B81A0469,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,17,C,3.0
19B81A0469,R1932042,VLSI DESIGN,21,D,3.0
19B81A0469,R1932043,DIGITAL SIGNAL PROCESSING,17,D,3.0
19B81A0469,R1932044,INTERNET OF THINGS,19,D,3.0
19B81A0469,R1932045,VLSI LAB,16,A,1.5
19B81A0469,R1932046,DIGITAL SIGNAL PROCESSING LAB,15,A,1.5
19B81A0469,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0469,R193204A,CELLULAR & MOBILE COMMUNICATION,22,F,0.0
19B81A0469,R193204F,DATA MINING,19,D,3.0
19B81A0470,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,22,B,3.0
19B81A0470,R1932042,VLSI DESIGN,24,C,3.0
19B81A0470,R1932043,DIGITAL SIGNAL PROCESSING,19,F,0.0
19B81A0470,R1932044,INTERNET OF THINGS,21,D,3.0
19B81A0470,R1932045,VLSI LAB,17,S,1.5
19B81A0470,R1932046,DIGITAL SIGNAL PROCESSING LAB,19,O,1.5
19B81A0470,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0470,R193204A,CELLULAR & MOBILE COMMUNICATION,23,B,3.0
19B81A0470,R193204F,DATA MINING,23,A,3.0
19B81A0471,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,15,C,3.0
19B81A0471,R1932042,VLSI DESIGN,15,D,3.0
19B81A0471,R1932043,DIGITAL SIGNAL PROCESSING,14,F,0.0
19B81A0471,R1932044,INTERNET OF THINGS,14,F,0.0
19B81A0471,R1932045,VLSI LAB,16,A,1.5
19B81A0471,R1932046,DIGITAL SIGNAL PROCESSING LAB,15,S,1.5
19B81A0471,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0471,R193204A,CELLULAR & MOBILE COMMUNICATION,16,F,0.0
19B81A0471,R193204F,DATA MINING,19,D,3.0
19B81A0472,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,23,A,3.0
19B81A0472,R1932042,VLSI DESIGN,24,A,3.0
19B81A0472,R1932043,DIGITAL SIGNAL PROCESSING,18,C,3.0
19B81A0472,R1932044,INTERNET OF THINGS,20,C,3.0
19B81A0472,R1932045,VLSI LAB,20,O,1.5
19B81A0472,R1932046,DIGITAL SIGNAL PROCESSING LAB,17,S,1.5
19B81A0472,R1932047,INTELLECTUAL PROPERTY RIGHTS (IPR) & PAT,0,COMPLE,0.0
19B81A0472,R193204A,CELLULAR & MOBILE COMMUNICATION,24,A,3.0
19B81A0472,R193204F,DATA MINING,21,A,3.0
19B81A0474,R1932041,WIRED AND WIRELESS TRANSMISSION DEVICES,17,D,3.0
19B81A0474,R1932042,VLSI DESIGN,23,C,3.0
19B81A0474,R1932043,DIGITAL SIGNAL PROCESSING,16,F,0.0
19B81A0474,R1932044,INTERNET OF THINGS,22,F,0.0
19B81A0474,R1932045,VLSI LAB,15,B,1.5
